#	Fix	print				
11700	5449.995432	2.25E+11	0.0036824	0.351587959	0.401587959	0.401587959
11800	5450.212089	2.28E+11	0.0037223	0.35575068	0.40575068	0.40575068
11900	5450.415714	2.30E+11	0.0037598	0.359865353	0.409865353	0.409865353
12000	5450.607936	2.33E+11	0.0037952	0.364046749	0.414046749	0.414046749
12100	5450.792013	2.36E+11	0.0038291	0.3683074	0.4183074	0.4183074
12200	5450.792013	2.39E+11	0.0038291	0.37260133	0.42260133	0.42260133
12300	5450.979348	2.41E+11	0.0038636	0.376859704	0.426859704	0.426859704
12400	5451.153651	2.44E+11	0.0038957	0.381065864	0.431065864	0.431065864
12500	5451.331212	2.47E+11	0.0039284	0.385201774	0.435201774	0.435201774
12600	5451.515289	2.49E+11	0.0039623	0.389288501	0.439288501	0.439288501
12700	5451.712398	2.52E+11	0.0039986	0.393390441	0.443390441	0.443390441
12800	5451.889959	2.55E+11	0.0040313	0.397542803	0.447542803	0.447542803
12900	5452.062633	2.57E+11	0.0040631	0.40172327	0.45172327	0.45172327
13000	5452.225533	2.60E+11	0.0040931	0.405848541	0.455848541	0.455848541
13100	5452.372143	2.63E+11	0.0041201	0.409950547	0.459950547	0.459950547
13200	5452.513866	2.65E+11	0.0041462	0.414010637	0.464010637	0.464010637
13300	5452.658847	2.68E+11	0.0041729	0.417892397	0.467892397	0.467892397
13400	5452.807086	2.70E+11	0.0042002	0.421606175	0.471606175	0.471606175
13500	5452.968357	2.72E+11	0.0042299	0.424738716	0.474738716	0.474738716
13600	5453.129628	2.72E+11	0.0042596	0.425084936	0.475084936	0.475084936
13700	5453.286012	2.73E+11	0.0042884	0.426019452	0.476019452	0.476019452
13800	5453.450541	2.73E+11	0.0043187	0.427047613	0.477047613	0.477047613
13900	5453.618328	2.74E+11	0.0043496	0.428140598	0.478140598	0.478140598
14000	5453.776341	2.75E+11	0.0043787	0.429259998	0.479259998	0.479259998
14100	5453.92458	2.76E+11	0.004406	0.430375851	0.480375851	0.480375851
14200	5454.204768	2.76E+11	0.0044576	0.43152303	0.48152303	0.48152303
14300	5454.335088	2.77E+11	0.0044816	0.432700893	0.482700893	0.482700893
14400	5454.468666	2.78E+11	0.0045062	0.434000473	0.484000473	0.484000473
14500	5454.620163	2.79E+11	0.0045341	0.435553816	0.485553816	0.485553816
14600	5454.77166	2.80E+11	0.004562	0.437358557	0.487358557	0.487358557
14700	5454.929673	2.81E+11	0.0045911	0.438557789	0.488557789	0.488557789
14800	5455.099089	2.82E+11	0.0046223	0.439769705	0.489769705	0.489769705
14900	5455.27665	2.83E+11	0.004655	0.441600919	0.491600919	0.491600919
15000	5455.450953	2.84E+11	0.0046871	0.443688952	0.493688952	0.493688952
15100	5455.638288	2.85E+11	0.0047216	0.445371727	0.495371727	0.495371727
15200	5455.840284	2.86E+11	0.0047588	0.446791271	0.496791271	0.496791271
15300	5455.840284	2.87E+11	0.0047588	0.448212255	0.498212255	0.498212255
15400	5456.039022	2.88E+11	0.0047954	0.44975825	0.49975825	0.49975825
15500	5456.249163	2.89E+11	0.0048341	0.451387226	0.501387226	0.501387226
15600	5456.46582	2.90E+11	0.004874	0.453159033	0.503159033	0.503159033
15700	5456.46582	2.91E+11	0.004874	0.455166321	0.505166321	0.505166321
15800	5456.67759	2.93E+11	0.004913	0.457348144	0.507348144	0.507348144
15900	5456.868183	2.94E+11	0.0049481	0.459637868	0.509637868	0.509637868
16000	5457.034341	2.96E+11	0.0049787	0.461973466	0.511973466	0.511973466
16100	5457.21516	2.97E+11	0.005012	0.464274491	0.514274491	0.514274491
16200	5457.417156	2.99E+11	0.0050492	0.467305879	0.517305879	0.517305879
16300	5457.625668	3.03E+11	0.0050876	0.472980484	0.522980484	0.522980484
16400	5457.625668	3.06E+11	0.0050876	0.478432259	0.528432259	0.528432259
16500	5457.822777	3.10E+11	0.0051239	0.483833418	0.533833418	0.533833418
16600	5458.054095	3.13E+11	0.0051665	0.489254772	0.539254772	0.539254772
16700	5458.280526	3.17E+11	0.0052082	0.494796529	0.544796529	0.544796529
16800	5458.280526	3.20E+11	0.0052082	0.500454629	0.550454629	0.550454629
16900	5458.498812	3.24E+11	0.0052484	0.506027109	0.556027109	0.556027109
17000	5458.69755	3.28E+11	0.005285	0.511886299	0.561886299	0.561886299
17100	5458.896288	3.31E+11	0.0053216	0.517141413	0.567141413	0.567141413
17200	5458.896288	3.35E+11	0.0053216	0.522487891	0.572487891	0.572487891
17300	5459.124348	3.38E+11	0.0053636	0.527479422	0.577479422	0.577479422
17400	5459.352408	3.41E+11	0.0054056	0.532271147	0.582271147	0.582271147
17500	5459.585355	3.44E+11	0.0054485	0.53702637	0.58702637	0.58702637
17600	5459.585355	3.47E+11	0.0054485	0.541795643	0.591795643	0.591795643
17700	5459.806899	3.50E+11	0.0054893	0.546464849	0.596464849	0.596464849
17800	5460.012153	3.53E+11	0.0055271	0.550998794	0.600998794	0.600998794
17900	5460.219036	3.56E+11	0.0055652	0.555397223	0.605397223	0.605397223
18000	5460.219036	3.58E+11	0.0055652	0.559766341	0.609766341	0.609766341
18100	5460.44058	3.61E+11	0.005606	0.564030246	0.614030246	0.614030246
18200	5460.662124	3.64E+11	0.0056468	0.568401406	0.618401406	0.618401406
18300	5460.662124	3.67E+11	0.0056468	0.572996965	0.622996965	0.622996965
18400	5460.908103	3.70E+11	0.0056921	0.57747831	0.62747831	0.62747831
18500	5461.114986	3.73E+11	0.0057302	0.581691223	0.631691223	0.631691223
18600	5461.32024	3.75E+11	0.005768	0.585722573	0.635722573	0.635722573
18700	5461.520607	3.78E+11	0.0058049	0.589679908	0.639679908	0.639679908
18800	5461.704684	3.80E+11	0.0058388	0.593738916	0.643738916	0.643738916
18900	5461.704684	3.82E+11	0.0058388	0.597166704	0.647166704	0.647166704
19000	5462.027226	3.83E+11	0.0058982	0.598214637	0.648214637	0.648214637
19100	5462.177094	3.84E+11	0.0059258	0.599376528	0.649376528	0.649376528
19200	5462.328591	3.84E+11	0.0059537	0.600302973	0.650302973	0.650302973
19300	5462.478459	3.85E+11	0.0059813	0.601246138	0.651246138	0.651246138
19400	5462.618553	3.86E+11	0.0060071	0.602220917	0.652220917	0.652220917
19500	5462.75376	3.86E+11	0.006032	0.603385052	0.653385052	0.653385052
19600	5462.890596	3.87E+11	0.0060572	0.604788986	0.654788986	0.654788986
19700	5463.165897	3.88E+11	0.0061079	0.606313944	0.656313944	0.656313944
19800	5463.309249	3.89E+11	0.0061343	0.607874765	0.657874765	0.657874765
19900	5463.455859	3.90E+11	0.0061613	0.609483836	0.659483836	0.659483836
20000	5463.604098	3.91E+11	0.0061886	0.611208445	0.661208445	0.661208445
20100	5463.762111	3.93E+11	0.0062177	0.613010148	0.663010148	0.663010148
20200	5463.913608	3.94E+11	0.0062456	0.614859616	0.664859616	0.664859616
20300	5464.068363	3.95E+11	0.0062741	0.616823237	0.666823237	0.666823237
20400	5464.247553	3.96E+11	0.0063071	0.618957233	0.668957233	0.668957233
20500	5464.41534	3.98E+11	0.006338	0.621552799	0.671552799	0.671552799
20600	5464.601046	4.00E+11	0.0063722	0.624556625	0.674556625	0.674556625
20700	5464.601046	4.02E+11	0.0063722	0.627651826	0.677651826	0.677651826
20800	5464.82259	4.04E+11	0.006413	0.630753536	0.680753536	0.680753536
20900	5465.035989	4.06E+11	0.0064523	0.633730389	0.683730389	0.683730389
21000	5465.275452	4.08E+11	0.0064964	0.636615116	0.686615116	0.686615116
21100	5465.275452	4.09E+11	0.0064964	0.639412223	0.689412223	0.689412223
21200	5465.529576	4.11E+11	0.0065432	0.642022524	0.692022524	0.692022524
21300	5465.777184	4.13E+11	0.0065888	0.644415931	0.694415931	0.694415931
21400	5465.777184	4.14E+11	0.0065888	0.646589359	0.696589359	0.696589359
21500	5465.99547	4.16E+11	0.006629	0.649294468	0.699294468	0.699294468
21600	5466.218643	4.18E+11	0.0066701	0.652165899	0.702165899	0.702165899
21700	5466.432042	4.21E+11	0.0067094	0.656675365	0.706675365	0.706675365
21800	5466.432042	4.23E+11	0.0067094	0.661185541	0.711185541	0.711185541
21900	5466.621006	4.26E+11	0.0067442	0.665930754	0.715930754	0.715930754
22000	5466.798567	4.29E+11	0.0067769	0.670600387	0.720600387	0.720600387
22100	5466.984273	4.32E+11	0.0068111	0.675116259	0.725116259	0.725116259
22200	5467.165092	4.35E+11	0.0068444	0.679495947	0.729495947	0.729495947
22300	5467.362201	4.38E+11	0.0068807	0.683803828	0.733803828	0.733803828
22400	5467.539762	4.41E+11	0.0069134	0.688078272	0.738078272	0.738078272
22500	5467.704291	4.43E+11	0.0069437	0.692240532	0.742240532	0.742240532
22600	5467.863933	4.46E+11	0.0069731	0.696359425	0.746359425	0.746359425
22700	5468.020317	4.49E+11	0.0070019	0.700658399	0.750658399	0.750658399
22800	5468.197878	4.52E+11	0.0070346	0.705191487	0.755191487	0.755191487
22900	5468.359149	4.55E+11	0.0070643	0.709814373	0.759814373	0.759814373
23000	5468.528565	4.58E+11	0.0070955	0.714453282	0.764453282	0.764453282
23100	5468.697981	4.60E+11	0.0071267	0.718833916	0.768833916	0.768833916
23200	5468.86251	4.63E+11	0.007157	0.722851789	0.772851789	0.772851789
23300	5469.02541	4.65E+11	0.007187	0.726698457	0.776698457	0.776698457
23400	5469.183423	4.68E+11	0.0072161	0.730471862	0.780471862	0.780471862
23500	5469.343065	4.70E+11	0.0072455	0.734254276	0.784254276	0.784254276
23600	5469.509223	4.73E+11	0.0072761	0.738094191	0.788094191	0.788094191
23700	5469.509223	4.75E+11	0.0072761	0.742144937	0.792144937	0.792144937
23800	5469.694929	4.78E+11	0.0073103	0.746360979	0.796360979	0.796360979
23900	5469.887151	4.81E+11	0.0073457	0.750631018	0.800631018	0.800631018
24000	5470.074486	4.83E+11	0.0073802	0.754951322	0.804951322	0.804951322
24100	5470.243902	4.86E+11	0.0074114	0.759162585	0.809162585	0.809162585
24200	5470.413318	4.89E+11	0.0074426	0.76323204	0.81323204	0.81323204
24300	5470.585992	4.91E+11	0.0074744	0.766298064	0.816298064	0.816298064
24400	5470.744005	4.91E+11	0.0075035	0.767111525	0.817111525	0.817111525
24500	5470.911792	4.92E+11	0.0075344	0.768401781	0.818401781	0.818401781
24600	5471.079579	4.93E+11	0.0075653	0.769627672	0.819627672	0.819627672
24700	5471.24085	4.94E+11	0.007595	0.770706094	0.820706094	0.820706094
24800	5471.405379	4.94E+11	0.0076253	0.771641942	0.821641942	0.821641942
24900	5471.573166	4.95E+11	0.0076562	0.772744644	0.822744644	0.822744644
25000	5471.727921	4.96E+11	0.0076847	0.773776813	0.823776813	0.823776813
25100	5471.895708	4.96E+11	0.0077156	0.77502049	0.82502049	0.82502049
25200	5472.060237	4.97E+11	0.0077459	0.776587596	0.826587596	0.826587596
25300	5472.236169	4.98E+11	0.0077783	0.778283549	0.828283549	0.828283549
25400	5472.418617	4.99E+11	0.0078119	0.779958016	0.829958016	0.829958016
25500	5472.589662	5.00E+11	0.0078434	0.781509651	0.831509651	0.831509651
25600	5472.762336	5.01E+11	0.0078752	0.783053625	0.833053625	0.833053625
25700	5472.938268	5.03E+11	0.0079076	0.784757048	0.834757048	0.834757048
25800	5472.938268	5.04E+11	0.0079076	0.786822539	0.836822539	0.836822539
25900	5473.119087	5.05E+11	0.0079409	0.789233911	0.839233911	0.839233911
26000	5473.299906	5.07E+11	0.0079742	0.791891801	0.841891801	0.841891801
26100	5473.50516	5.09E+11	0.008012	0.794348751	0.844348751	0.844348751
26200	5473.71693	5.10E+11	0.008051	0.796738606	0.846738606	0.846738606
26300	5473.9287	5.12E+11	0.00809	0.798904804	0.848904804	0.848904804
26400	5473.9287	5.13E+11	0.00809	0.800951441	0.850951441	0.850951441
26500	5474.135583	5.14E+11	0.0081281	0.803289309	0.853289309	0.853289309
26600	5474.35224	5.16E+11	0.008168	0.805812079	0.855812079	0.855812079
26700	5474.578671	5.18E+11	0.0082097	0.808263454	0.858263454	0.858263454
26800	5474.578671	5.19E+11	0.0082097	0.81061259	0.86061259	0.86061259
26900	5474.805102	5.21E+11	0.0082514	0.812812208	0.862812208	0.862812208
27000	5475.025017	5.23E+11	0.0082919	0.815923553	0.865923553	0.865923553
27100	5475.025017	5.26E+11	0.0082919	0.821139412	0.871139412	0.871139412
27200	5475.267738	5.29E+11	0.0083366	0.825822623	0.875822623	0.875822623
27300	5475.510459	5.32E+11	0.0083813	0.830513795	0.880513795	0.880513795
27400	5475.510459	5.35E+11	0.0083813	0.835545275	0.885545275	0.885545275
27500	5475.745035	5.39E+11	0.0084245	0.841010391	0.891010391	0.891010391
27600	5475.971466	5.42E+11	0.0084662	0.846673561	0.896673561	0.896673561
27700	5475.971466	5.46E+11	0.0084662	0.852336047	0.902336047	0.902336047
27800	5476.212558	5.49E+11	0.0085106	0.857862907	0.907862907	0.907862907
27900	5476.434102	5.53E+11	0.0085514	0.86322698	0.91322698	0.91322698
28000	5476.693113	5.56E+11	0.0085991	0.868434613	0.918434613	0.918434613
